review_id,review_date,exp_date,sent_count,review_month,exp_month,review_body,Aspects,Sentiments,Opinion_Words,review_likes,author_loc,author_country,author_name
Taj_NEU_496,31-Oct-14,Oct-14,5,October,October,"When you enter the complex and walk through the crowd towards the West Gate , you can see the Taj Mahal in the distance . But the only part of the visit which is really nice is entering the gate and then the Taj Mahal floats towards you . Apart from that , it is a beautiful complex , but not worth all the fuzz . Indian people are being discriminated and have to wait in line for hours to see the insides of the tomb , however , they did not ask me for the high-value tickey at all after entering . In conclusion , yes , you have to get to the Taj Mahal if you are in the neighborhood , but it is nog as great as I would hoped .",,,,0,"Enschede, The Netherlands",The Netherlands,HuibdeJong
Taj_NEU_497,29-Oct-14,Oct-14,3,October,October,Complete mismanagement by the authorities . Its been years and they are still not able to manage que . Also the yamuna behind the taj could be cleaned .,,,,1,Delhi,India,RSingh111
Taj_NEU_498,28-Oct-14,Oct-14,3,October,October,"Perhaps Saturday was the wrong day to visit the Taj - it was too crowded and the stench of sweat and , yes , even Bats was overwhelming inside , ! Like most of our heritage buildings , wish this one too was well-kept - for instance , the fountains outside were not working and the bottom of the pool looked moldy What i missed most , however , were signboards or perhaps even a touchscreen to impart information about the history and glory of the Taj Mahal , it is as if hiring a guide is compulsory , one can not see the site in solitude and serenity . Notwithstanding these human flaws , the sheer majesty of the Taj makes it a must-experience sight , !",,,,22,"Gurugram (Gurgaon), India",India,3ps2014
Taj_NEU_499,28-Oct-14,,7,October,,"Visited for the second time after several years . The place is a marvel . No two words about it . But when you think of the thousands of people who must have sweated and even died to build this place , a sadness creeps in . This trip was on a public holiday in August . Very crowded very hot and very humid . Better to avoid the hot season .",,,,70,"Sydney, Australia",Australia,SpareAnimalsGoVegan
Taj_NEU_500,25-Oct-14,Oct-14,5,October,October,"I was disappointed when I first saw the Taj Mahal as I arrived there in the very early morning when it was slightly overcast . However , once the sun was shining directly onto the white marble , the Taj Mahal looked stunning . I feel that the sheer amount of people spoils the atmosphere there and the pushing and shoving to get into the mausoleum was ridiculous . I feel that more needs to be done to limit the amount of people in there at the same time . I feel that the Taj Mahal is overhyped and that there are much better beautiful and atmospheric places to visit in India , .",,,,159,"Wolverhampton, United Kingdom",United Kingdom,MexicoPrincess
Taj_NEU_501,19-Oct-14,Mar-14,6,October,March,"It is extremely crowded ! To walk through inside it , you are literally shoulder to shoulder with everybody . I had kids , and it was terrible for them . If you are a bit claustrophobic , just stay and admire it from outside . The trip from Delhi to get there is very poor too , even though it is considered a highway ( a bumpy highway ) . There are many more things in India to do that are way better .","crowded;inside;$;claustrophobic,outside;""trip from Delhi"",highway;""many more things""","-1;-1;$;0,-1;-1,-1;-1","extremely;$;$;bit,$;""very poor"",bumpy;""way better""",108,"Houston, Texas",United States of America,MariaQ647
Taj_NEU_502,10-Oct-14,Apr-14,7,October,April,"Architecturally , the structure itself is beautiful , a master piece . The story of love from which the structure was created is also quite romantic . But the crowds , the pushing , the herding of people , the lack or organization , the bargaining and selling of odds and ends , just kind of ruined it for me . I went in April 2014 arrived around 9:30 am and it was already a bustling with people . Maybe it was just a bad day to visit but I have no interest in returning . I wish I felt differently . It is after all one the man made wonders of the world .",,,,14,"Houston, Texas",United States of America,GAJ68
Taj_NEU_503,4-Oct-14,Feb-14,5,October,February,"This is of course very beautiful place , beautiful white stone , very symmetrical , huge , but a little bit , boring , there is no soul in these stones , no history , it is cold and meaningless , it is just , a nice tomb , a nice piece of architecture , with too many tourists ! And the inhabitants of Agra are not very nice . There are always trying to take advantage of the thousand of tourists coming every day . We could see we were not the Rajasthan anymore ! Just go to Agra , see this thing , take the photo and go away !",,,,8,"Paris, France",France,Julia L
Taj_NEU_504,2-Oct-14,Nov-13,4,October,November,Taj Mahal is a wonder . But getting there and the environment surrounding it is another story . And I meant the hords of people who look at tourist for money . I was cheated so many times during that day trip .,,,,2,Makati,Philippines,Martin L
Taj_NEU_505,29-Sep-14,,5,September,,Taj mahal is undoubtedly considered one of the most beautiful man made structure in the world . it is good for paying a visit to this monument to observe the structure but not as good as to be considered one of the wonders of the world . There are more wonderful structures on the planet . For whatever reason pay a visit to see for yourself and admire this beautiful monument . I personally feel it could have been maintained in a better way and kept more whiter by polishing the monument again .,,,,26,"Guwahati, India",India,390vineetb
Taj_NEU_506,22-Sep-14,Sep-14,23,September,September,"Yes it is a World Heritage Site , historic , unique , etc but it is not as grand as I had imagined beforehand . To get to the Taj Mahal you have to drive through miles of extreme poverty ( even by India standards ) and cars are not allowed to within about 1 km of the entrance . From the moment I was dropped off at the cordon I was hounded by tour guides . All of them were quick to spout out their government credentials and show their government ID . It seems government IDs in India are all different - shape , color , form , words , etc . Basically all made on the home printer and laminated . Ignore them all . They will follow you but I never once found anyone in India who actually touched you . Even be careful when you get to what seems like official counters . The area where you , as a foreign tourist , pick up your shoe covers and bottled water which are included in your ticket price , is not immune to such ID wielding officials . And those staff who are actually legit seem to work in tandem with those who are not so legit . A tour guide tried to tell me he was included in the ticket price ! The only way to rid myself of him was requesting the armed policeman at the security checkpoint to get the guy to go away . When you exit the Taj Mahal you get all of this chaos in reverse . Keep in mind that if you are non-Indian you pay 750 rupees entry fee , compared to 20 rupees for Indian nationals . At 750 rupees you are known as a high value visitor therefore you get special lines and short-cuts everywhere you go . The 20 rupees ticket holders are somewhat hard done by . Inside the compound its all very nice . Indians not to hot on detail so lawns and gardens are all a bit rough . When you go inside if you are high value ticket holder a staffer will blow a whistle and move other visitors out of the way and give you a guided tour of the inside of the Taj Mahal . Nothing special except you find out at the end he needs to be paid off . Overall , the romantic image of the Taj Mahal is quickly brought down a few pegs when you get there . It is not as gorgeous and majestic as you would have thought it was , and its a shambles getting in with the hassle of hawkers and tour guides .",,,,62,"Tokyo, Japan",Japan,colecameron
Taj_NEU_507,12-Sep-14,Aug-14,4,September,August,"The Taj Mahal was beautiful , but it is definitely an overhyped attraction . Go visit it as soon as it opens ( which depends on the time the sun rises ) . it will be busy , but not as crowded as later in the day . When you buy a foreigner ticket , make sure to pick up the complimentary water bottle and shoe covers , before you head out to the gates .",,,,13,"Amsterdam, The Netherlands",The Netherlands,Gigi L
Taj_NEU_508,10-Sep-14,Oct-13,11,September,October,"I always wanted to see Taj Mahal because it is so well known . Well it was magnificent and beautiful but not one of the best attraction in the world . There are many things that made my experience worse . First of all , there were no clean toilets , no drinking water and not even basic snack shops ( well snacks were being made in unhygienic oil , so you can buy them ) . There was only one decent hotel in the area which was very expensive . I have visited a couple of historical places in India but they were much better maintained . On top of it , the weather was too hot and the place was crowded . Even the road from Delhi to Agra was not that good . Now , they have made an expressway so it is much better i guess . So , maybe all these made my trip not that great but still i felt Taj Mahal is too hyped . It is great but not awesome .","""Taj Mahal"";it,""attraction in the world"";things,experience;toilets,""drinking water"",""basic snack shops"";""decent hotel in the area"";""couple of historical places"";weather,place;""road from Delhi to Agra"";expressway;trip,""Taj Mahal"";$","1;-1,-1;0,-1;-1,-1,-1;-1;1;-1,-1;-1;1;-1,-1;$","""well known"";(magnificent,beautiful),""not one of the best attraction"";many,worse;no.no.""not even"";(""only one"",""very expensive"");""much better maintained"";""too hot"",crowded;""not good"";""much better"";""too hyped"";$",52,"Bengaluru, India",India,beveron
Taj_NEU_509,6-Sep-14,Sep-14,7,September,September,"As soon as the driver arrived on the carpark at West entrance , we got mobbed by sellers , tourguides with a tuk-tuk who all wanted business of course but it felt very pushy . The queues were not bad to get in but know the rules , no food , magazines chewing gum , iPads and other large electronic items , phones are allowed but must be switched off , po photos inside the building - we complied , but do the Indians ? No . Oh , and they get in for 30 rupees whereas foreigners fork out 750 rupees , Then there is the matter of the tourguide . We were unlucky to have the one who rushed us through and then took us to his mates and tried to sell us jewellery and ceramics - that did not go down well with us . Oh , do avoid the tiolets , On the plus side , the gardens were clean and beautiful and the Taj itself looked glorious but to label it a wonder of the world ? My tip - do not take a guide and tour at your leisure - enjoy !",,,,22,"Manchester, United Kingdom",United Kingdom,Kippers34
Taj_NEU_510,2-Sep-14,Oct-13,4,September,October,"No doubt Taj Mahal is beautiful but it is not as beautiful as it is proclaimed . It is nowhere near to being eighth wonder of the world or anything like that . There are better places than this . Moreover , the way Taj Mahal is being managed , it is becoming dirty with each passing day .",,,,55,"Bangalore District, India",India,Vibhorej
Taj_NEU_511,21-Aug-14,Aug-14,8,August,August,"After braving 2 hours 10 minute to park my car in the designated parking for Rs . 70 stood for nearly 1& half hours in a very long Q to get entry tickets to Taj Mahal for Rs . 20 each . Then another long Q was waiting to enter inside the precinct which took another 1 hour . But the real ordeal was still waiting - the accumulated crowed was in a very long zig zag Q encircling the main building - the famous Taj Mahal . It took almost 5 hours to enter the monument . As we visited on 16th August , 2014 , which was in midst of closed holidays , crowd had swelled , even a lot of school students accompanied by their teachers and a large number of village people had come to see the world heritage . the crowd resembled like those waiting for Maa Vaishno Devi Darshan .",,,,131,"New Delhi, India",India,Ratnesh M
Taj_NEU_512,19-Aug-14,Aug-14,8,August,August,"considering Taj Mahal a world heritage site and one of 7 wonders of world , it is not well maintained . was in a very untidy state , shoe covers were littered here and there . landscaping was very bad , not properly maintained . the fountains were not working owing to power cut ( seriously ) ! . the pond water was dirty , may be not cleaned for weeks and one can see tadpoles in it . lol this is how we Indians maintain a world's wonder monument . i really pity poor Shahjahan .",,,,12,"New Delhi, India",India,prashantkaushik
Taj_NEU_513,4-Aug-14,Aug-14,4,August,August,"As usual in India the authorities are not doing their jobs properly but charging for everything with a hugely biased attitude . Absolutely no facilities for the tourist in fact they keep no stone unturned to harass you from the parking to the tomb sometime by the way of rude security check , or asking you to got all the way around the monument for entry which is otherwise right in front of you and directly accessible for high value ticket holders , I do not know where to buy these from if you are an Indian but if you can please buy and save yourself a lot of trouble . Please buy shoe covers from vendors sitting near ticket counters even if you think you do not need them because you will eventually , and there is nothing you can do should you realize this inside the monument . Avoid summer and rainy season when it is hot and humid , this is the most important tip from me .",,,,208,"New Delhi, India",India,Wish2GoPlaces
Taj_NEU_514,30-Jul-14,Jul-14,4,July,July,As one of the wonders of the world it could definitely do with a bit of a clean and general tidy up ! did not like the fact that Indians pay 30 rupees for entrance - foreigners have to pay 750 rupees ! Can you imagine that in the rest of the world ! If the site and its surrounds were to be maintained a little better it may not be so bad !,,,,21,"Rochdale, United Kingdom",United Kingdom,simon d
Taj_NEU_515,24-Jul-14,Mar-14,6,July,March,"We consider ourselves very lucky . Visited Taj twice , first time in March 1980 and recently in March 2014 . In 1980 we were able to enjoy the solitude and soak in the surrounding romanticism while taking Tajs full moon photos . In 2014 we found ourselves crowded and battling with thousands for the best photo position . In 1980 the site stayed open 24 hours , in 2014 the place was closed at 6pm , the full moon or not . There is no doubt , this monument of love is a magnificent structure and one of the world wonders , and anyone visiting Agra must see it , but unfortunately , the experience is not as it used to be , .",,,,14,Kalgoorlie,Australia,Wieslaw S
Taj_NEU_516,17-Jul-14,Oct-13,12,July,October,"This building is without a doubt one of the most beautiful buildings in the world . Go in the morning ( as early as possible ) to avoid all the people . At around 7 in the morning it is already pretty busy ( so go at 6 ) . If you are lucky you will have a nice sunrise . It is a bit expensive for foreigners , but you will pay it eitherway . After visiting the Taj we walked through the park to Agra . Agra is a very poor and messy city , The contrast with the Taj Mahal is huge . So many people visit the Taj and everybody pays 750rs . per visit . Where does alllll the money go ? Not in maintenance , you can see that . I think the city should benefit more from the Taj then it does right now , .",,,,18,"Amsterdam, The Netherlands",The Netherlands,JonasFromAmsterdam
Taj_NEU_517,28-Jun-14,Jul-13,6,June,July,"One of the places which historically must be visited to tick off places to see but expect hustle and bustle . Tourists gets absolutely ripped off by paying extortionate cost to enter then having to queue up for hours in the burning heat . Hire an English speaking guide to explain history of the Taj Mahal , only then will you understand the glory behind this unique place . If you want to shop around in Agra afterwards , do not ask your guide or taxi driver to recommend shops . Once again you will get ripped off by the driver taking you to one of their bonded shops which will charge you an arm and a leg for basic statues or small marble replicas of the Taj . Do your own shopping and haggle for everything .",,,,26,"Edgware, United Kingdom",United Kingdom,PDPind
Taj_NEU_518,27-Jun-14,Nov-13,5,June,November,Yes it is a beautiful building but the busyness does take away some of the pleasure . Inside the mausoleum was actually quite scary a human mass all moving around the tomb was a little unsafe . If someone had fallen it would have been catastrophic . This was our second visit and when were there in 2011 it was much more orderly and therefore felt safer . Despite the above site is a must see .,,,,96,West Cork Ireland,Ireland,westcorktravellers
Taj_NEU_519,20-Jun-14,May-14,9,June,May,"Went to Agra in May to see the Taj Mahal , hired a driver to take us from Delhi . Left at 630 am arrived 1015 am , checked into hotel and went over around noon for the viewing . We have travelled around the world and have seen many sights , looked forward to this , but neither of us felt amazed . It was fine , and we felt we should see it while in India , but we did not think it was a must see for others who will come to visit us in India . It is a long trip to reach Agra and once in Agra there is nothing else to see , it is a small dirty city . We were more excited to go back to our hotel , The Oberoi , vs wandering around the grounds of the Taj Mahal . Building itself was nice to look at , but you can only look at it for so long . We thought Notre Dame in Paris and The Grand Mosque in Aub Dhabi were much more impressive than the Taj Mahal ( and the surroundings for last 2 mentioned much nicer ) , So all in all , if you are in the area , have the time and $ to make the trip , sure , go see it , but if you are limited on resources , just look at the pics , I know people say it is better in person , but I beg to differ , Pics do it justice , it looks in pics the way it looks in real life , especially in this day and age with great cameras . Do stay at the Oberoi in Agra if you do go , it makes the trip there worth while .",,,,20,"Sinquerim, India",India,vtogoa
Taj_NEU_520,17-Jun-14,Apr-14,7,June,April,"It is an over-rated experience i thought - the Taj by moonlight on a full moon night was a con job that i fell for and paid lots of money for , completely not worth it . Yes , Its a lovely monument and an architectural marvel . But that is about it . Period . Nothing else . Its too perfect to be liked methinks . I assure you , anyone who tells you that the sight of the Taj evoked deep romance in the heart is ( a ) lying or ( b ) too many mushy romantic novels have addled the mind or ( c ) needs to visit a shrink .","experience,""Taj by moonlight"";monument;$;$;$;$;""evoked deep romance""","-1,-1;1;$;$;$;$;-1","over-rated,""completely not worth it"";(lovely,""architectural marvel"");$;$;$;$;lying",70,"Bengaluru, India",India,Anandpar
Taj_NEU_521,17-Jun-14,Jun-14,7,June,June,I know the Taj Mahal in the book . When I saw the picture I amaze . It very beautiful . I know the Taj Mahal is a memorial for a Queen . Everyone says it is pretty . What moment is very beautiful ? Coule you tell me where the scenery is it ?,,,,0,"Taipei, Taiwan",Taiwan,å®‡æ·³ ç¾…
Taj_NEU_522,3-Jun-14,Jun-14,1,June,June,"like taj mhel , one time watchdislike - people in agra are very cheap , selfish , money minded and lier , spcly autovalas and tour n trvelrs , in short agar jana ho to plan kr k jao , auto vale apne cumisn k lye aap ko pagal bnaege aur aap ko nuksan hoga , aur restrnt in agra , lol , standard h nhi aur rate itne high like koi 5 star restro ho , uper s double price nd tax apni marzi s.kuch bhi .",,,,1,"New Delhi, India",India,trueman2014
Taj_NEU_523,17-May-14,Jun-13,3,May,June,It was nice to visit the monument in June 2013 . The white marble is looking very good . The Gardens are nice .,,,,64,"Mumbai, India",India,Virvadia
Taj_NEU_524,9-May-14,Apr-14,5,May,April,The place is one hell of an experience bith in good and bad ways . Good is of course the whole monument and the structure which i can actually write peotry about even if i have not done that piece of daring act yet . The beauty is breathtaking and i would love to get a night time view of the place but unfortunately this was not the time for us so we spend almost a day as much we could at the place and kicking some really amazing pictures at the place . The bad points is definitely the crowd and the rude and lack of proer management at the place and not to forget garabage pile everywhere ( luckily not inside the place ) and then there are the uncontrollable crowd of touts and vendors . It is a mixed experience at the place for me .,"place,experience;""whole monument"",structure;""night time view"",pictures;crowd,management,place,""garbage pile everywhere"",""crowd of tourists and vendors"";experience,place","0,0;1,1;1,1;-1,-1,-1,-1,-1;0,0","$,$;Good,Good;$,amazing;$,rude,$,$,uncontrollable;mixed",0,"San Sebastian - Donostia, Spain",Spain,damienkaiden444
Taj_NEU_525,23-Apr-14,Jan-14,7,April,January,"They say seeing is believing , but if i were to go by my instincts , i for one still can not comprehend or come to terms with the fact as to why this was called the wonder of the world . It certainly is a brilliant architecture but it just does not go beyond that point of impression . I was more impressed by Jantar Mantar and the Ajmer Fort at Jaipur . But they say beauty lies in the eyes of the beholder . What impressed me about Taj Mahal was the different materials used from all over the world to build this monument . You need to hire a guide at the venue to know in detail about the wonderful Taj Mahal . Some of the things he showed us was unbelievable .","""my instincts"",""wonder of the world"";architecture;""Jantar Mantar"",""Ajmer Fort at Jaipur"";$;""Taj Mahal"",materials,monument;guide,venue,""Taj Mahal"";$;","-1,-1;-1;1,1;$;1,1,1;0,0,1;$","$,$;brilliant;""more impressed"",""more impressed"";$;$,different,$;$,$,wonderful;$",22,"Chennai, Tamil Nadu, India",India,balajisrirangam
Taj_NEU_526,15-Apr-14,Oct-13,3,April,October,One who want to see indian art and history must visit taj . Its an mugal era monument . however come here with a stomach full as there are no good food eating places nearby only few stalls here and there .,,,,76,"New Delhi, India",India,Vshalsharma
Taj_NEU_527,14-Apr-14,Apr-14,3,April,April,overprized with not much to see . hectic security and body search on entry . to many people and the museum was still closed .,,,,14,"Strand, South Africa",RSA,Kiaradejager
Taj_NEU_528,3-Apr-14,Mar-14,1,April,March,"This told me what a poor guide can do to a stunning venue , I would have been better wandering about without a guide , .",,,,47,"Birmingham, United Kingdom",United Kingdom,grahamb56
Taj_NEU_529,31-Mar-14,Mar-14,6,March,March,"750 rupees which I am sure is the international rate gets you a ticket inside , shoe covers and a small bottle of water . The walk from the car park is short . I have had tuk tuks and camel people tell me it is over 3 kilometres . it is more like 650 metres . I do not like guides , they will tell you they are from the government , that you will not enjoy it without a guide etc etc . there are plent of guards and if you ask they will let you take all the shortcuts that they will not allow the locals .",,,,17,"Sydney, Australia",Australia,Dotzujin
Taj_NEU_530,29-Mar-14,Jul-13,6,March,July,As with anything in india-expect the venue to be crowded and not to be able to get a picture without a heap of people in it . There is a queue for the Princess Diana chair . Would recommend you book a guide as they will get you through the gate quicker and will also give you a lot of information about the site . Toilet paper can be purchased ! Its an icon . Of course you have to go there .,"venue;queue,Princess Diana chair;guide,site;$;$;$","-1;0,0;1,0;$;$;$","crowded;$,$;(recommend,""get through the gate quikcker"",""give information about the site""),$;$;$;$",25,"Perth, Western Australia, Australia",Australia,PerthGirls
Taj_NEU_531,26-Mar-14,Nov-13,2,March,November,"The best time to visit Taj is early morning , unfortunately there was a long que at foreigner line when i came before the gate open , on the other hand gate for local relatively empty . I think they have to consider to use all gates as long as we have valid entry ticket .",,,,6,"Jakarta, Indonesia",Indonesia,henryhanafiah
Taj_NEU_532,23-Mar-14,Feb-14,5,March,February,Worth going if you are in Agra . Undeniably a beautiful building . Although there is not a lot to it . Stinks of feet . Crazy busy on weekends .,"Agra;building;it;""Stinks of feet"";weekends;",1;1;-1;-1;-1;,"$;beautiful;$;$;""Crazy busy""",24,"London, United Kingdom",United Kingdom,Patrick521
Taj_NEU_533,23-Mar-14,Mar-14,6,March,March,"If you are organizing a trip from Delhi to Agra by yourself , I can not stretch enough to plan it well and consider to spend a bit more . We ended up with ten hours in a crammed taxi for which the two hours visit to the Taj could not make up for . Maybe book a complete organized tour or take the train . If you are going with a taxi , advise the driver to take the speedway and if necessary , pay a bit extra for the toll . After the extremly exhausting taxi ride the Taj seemed somewhat underwhelming , especially since we had visited Humayun's Tomb just the day before . The place was extremly busy and it was difficult to be able taking time to marvel the great construction and I have to say the view from riverside near the Red Ford was much more impressive then standing in front .",,,,11,"Dortmund, Germany",Germany,V A S
Taj_NEU_534,17-Mar-14,Mar-14,8,March,March,"This was the 3rd time we had visited Taj Mahal . The Taj itself is always mind blowing to see , however over the years we have not seen any kind of improvement in the facilities provided inside and outside . The queues were horrendous with no kind of proper system in place to organize it . The security entrance was appauling , there was only one person checking what looked like hundreds and thousands of people waiting to get in . There was sick by the security entrance which had not been cleaned either . Its ridiculous how there seems to be different tiers of tickets , if you looked like a foreigner / tourist you would pay 750 rupees , where Indians paid a mere 20 rupees , disgusting ! The toilet facilities were just as bad as security , they were disgusting and smelly with little maintenance . Shocking to see that they do not invest any money to better the facilities of such a beautiful attraction .",,,,21,none,none,jyoti26
Taj_NEU_535,10-Mar-14,Mar-14,3,March,March,Taj Mahal did not look as attractive as it is publicised . The building has substantially lost its sheen . There are many visible features in the building which gives substance to the theories that it might have been a Hindu temple before being converted into a tomb .,,,,497,"Raipur, India",India,18anjans
Taj_NEU_536,2-Mar-14,Feb-14,2,March,February,i went there from Delhi for a day and it took around 4 hours to get therethe road to TAJ is unbelievable dirty and in the middle of a very poor area so i recomend you close your windows and turn on the AC or heaterentering taj mahal shows the lack of the infrastructure for such an icon i cannot get how old are the metal detectors and the search methods they use and even the rusty poles for the touristic linesNow to TAJ mahalthe beauty of this building is the story and the way the colored it as i never knew that the colored marble was placed inside the white marble and considering the available machines at that time i think it is phenomenalit needs major organizing though as it is not maintained inside and the walls are dirty and you will think thousand times before leaning on a wall or hold the handrailif you walk to the back side of TAJ you will see one of the dirtiest rivers in the world and a very dirty landscape that was supposed to be another taj mahal btw but it was stopped for many reasons . one good thing that once you enter the gate you will fined a clean area and TAJ Mahal will look beautiful i would recommend visiting it but i do not think i will go again .,,,,19,Jordan,Jordan,muradjanakat
Taj_NEU_537,24-Feb-14,Feb-14,9,February,February,"Despite being the main tourist site in India , little is done in the maintenance and it appears that the common populace of Agra does not benefit from tourism . The visitor centre is in a sorry state . Expect clingy vendors selling their wares . Security does not allow any food or candy , or even key-ring sized soft toys inside the complex . Bring your own water as there is no shop or refreshment being sold on site . The Taj Mahal is quite photogenic on the outside . We skipped the morning sunrise visit as the day time visit is already wonderful . The marble inlaid is exquisite . By the way , if you are walking on the marble area including the inside , that is 10 rupees for the shoe cover .",,,,41,"London, United Kingdom",United Kingdom,Express0
Taj_NEU_538,18-Feb-14,Feb-14,5,February,February,it is not worth the hassle in my opinion ! It was not romantic due to the throngs of people in and around the Taj . Maybe it is made more spectacular than it is due to the filth and noise of Agra and the rude and pushy people ? it is pleasant to sit and people watch for an hour or two but inside the cenotaph eveyone is talking and taking photo's ( supposedly prohibited ) ! which detracts from the sanctity of the place .,"hassle;""throngs of people"";""filth and noise of Agra"",people;""inside the cenotaph"",""sanctity of the place""","-1;-1;-1,-1;-1,-1","""not worth"";$;$,(rude,pushy);pleasant,detracts",5,"Nottingham, United Kingdom",United Kingdom,L_Morris0777
Taj_NEU_539,14-Feb-14,Feb-14,3,February,February,"Can be cold first thing . stall holders can be a bit of a pest . just ignore them , and they do go away .",,,,42,wales,United Kingdom,wen43
Taj_NEU_540,12-Feb-14,Feb-14,2,February,February,"Just some trips to travellers , parking area is 1 km from Taj , so park your vehicle and leave all belongings behind in the vehicle , as there is no safe deposit locker facility at taj and the security will send you all the way back after rejecting half the contents in the bag . Shoe covers are available at rs 10 outside taj , please buy them before entering or else you will walk another km inside the gardens , only to realise that they do not sell them or provide them before entry into the mausoleum .",,,,4,"Bengaluru, India",India,bhargavipawar
Taj_NEU_541,24-Jan-14,Dec-13,3,January,December,"I enjoyed my trip here , it did not blow me away I must admit but I just liked the family vibe . The people around were really friendly - the Princess Diana pose is quite stressful , you have to get ready to jump in before the next person grabs the seat . All in all I nice trip but not nearly as beautiful as other places I went to in Rajhastan .",,,,114,"Manchester, United Kingdom",United Kingdom,Fish_chips_gravy
Taj_NEU_542,21-Jan-14,Jan-14,3,January,January,"Taj Mahal is an amazing structure with the view changing by the minute . The drawback of the Taj Mahal is in the lack of care for this monument and the ground surrounding it . This is the most famous monument in india and money needs to be devoted to keeping this magnificent structure at its best ( this includes the mosques onsite , the gardens and the pools ) .","structure,view;monument,ground surrounding it"";monument,structure","1,0;0,0;1,1","amazing,$;$,$;""most famous"",magnificent",10,"Chandler, Arizona",USA,jenniferandsteve
Taj_NEU_543,21-Jan-14,Jan-14,8,January,January,"was not my first visit to the TAJ MAHAL but went after a long time . The earlier experiences were definitely beautiful and they prompted me to visit again . However i had a pretty bad experience this time . The monument in itself is still as beautiful and well maintianed but to access or rather reaching there was a mammoth job . One must be careful about when to visit , we were a bit unlucky as we did not pre plan that part , considering this is INDIA aur yahan kuch bhi ho sakta hai you must really be carefulMy story goes like this , the Taj was closed on Friday as it generally is , and on saturday morning the day we were to visit it was closed to the public as some important politician wanted to visit , so for this one important man hordes of us had to wait and when it finally opened to public at around four it was a chaos like none you can expect at a monument which holds the title of being among the seven wonders of the world . There were such long queues and when we finally reached in after waiting in the line for over an hour it was so crowded it looked like Taj had drowned in a sea of people . We had to suffice with a look from far could not go near the monument . So for all those planning to go please find out the details of openeing hrs before visiting and saving yourself the trouble .",,,,30,"Mumbai, India",India,shrad80
Taj_NEU_544,21-Jan-14,Dec-13,9,January,December,"From Delhi , around 3.5 to 4 hours by car . Best to hire car and driver from hotel . You need 2 to 3 hours for decent tour , recommend you take a tour guide and only pay the local tour guide rate around 1500 rupees is good . They will try to charge much more but stick to your guns . This is a reasonable rate for a good tour guide . When you arrive by car to the car park some tour guides will be there so take your pick . Your guide will take you to the ticket booth where you pay the entrance fee which is around 750 rupees for foreigner , you get a bottle of water and shoe covers for this . Take a short 2 minute 3 wheeler scooter ride up to the entrance of Taj cost is 100 rupees upto 5 people can fit inside . After visit you can walk down to the Oberoi Hotel for coffee or buffet lunch ends at 3pm so you need to time it right .",,,,34,"Hong Kong, China",China,wizardj007
Taj_NEU_545,14-Jan-14,Jan-14,2,January,January,Of course it is a must see on any trip to India but unfortunately a lot of the magic and grandeur is drowned out by the HORDES of people literally pushing and yelling . The lines to get in and the entire experience was really ruined by the logistics of the place .,,,,9,"Long Beach, California",USA,lnassau
Taj_NEU_546,9-Jan-14,,25,January,,"The monument itself is a must-see at least once in a lifetime . It was awe-inspiring and almost breath-taking . We went in a group of 9 first thing in the morning . The crowd was relatively low then and we managed to find a good guide ( by chance ) who helped us to get 8 tickets at local rate and 1 at foreign rate . This was only possible because 8 members of our group looked Indian . Locals are charged Rs . 20 and foreigners are charged Rs . 750 . Massive price difference that was a disappointing start to the visit . We got our tickets quite fast as our guide seemed to have contacts there but by the time we got in the crowd had already built up . Local photographers are in abundance there who will offer to take many photos of your group and have them printed and / or framed at a cost , you can also get a DVD of all your photos . We got a DVD and a printed album of 50 photos for approx Rs . 2000 . Once inside , the experience of Taj Mahal really can be quite dependent on your guide . We found ours randomly on the street outside Taj Mahal and he charged us Rs . 600 for the whole tour plus helping us to buy our tickets . He also got us in through the Foreigner section despite 8 of our tickets being local tickets . We are still not sure what the benefit or difference is between the Foreigner and Local sections . But otherwise , he was a good guide who told us all about the Taj Mahal in excellent detail and in very good English . He also gave us tips on our to handle the beggar children outside which was very helpful . Souvenirs - There is a government approved souvenir shop within the grounds of the Taj Mahal . Get your souvenirs there . Although more expensive , the quality is better by leaps and bounds , and the marble was of a much higher quality than the other shops we visited . Total time - Can be done within 1-2 hours just seeing the main Taj itself . But definitely worth allocating more time to visit the other two buildings in the grounds and taking in the architectural wonder of the place .",,,,33,"Brisbane, Australia",Australia,BiscuitBubbles
