review_id,review_date,exp_date,sent_count,review_month,exp_month,review_body,Aspects,Sentiments,Opinion_Words,review_likes,author_loc,author_country,author_name
Taj_NEG_142,8-Aug-15,Nov-14,1,August,November,"expensive with a lot of presumption due to his worldwide popularity , nothing to do with the reality of Agra , .",,,,159,"Rome, Italy",Italy,ClaudioGuerrieri
Taj_NEG_143,31-Jul-15,Jul-15,2,July,July,"i cant express my words about Taj Mahal , it is amazing place to go , Definetely worth it ! Best Memory for my life .",,,,0,United Kingdom,United Kingdom,161carin
Taj_NEG_144,30-Jul-15,Sep-14,6,July,September,"Disappointed , as if trying to catch an over crowded electric mini bus was bad enough , with some older & disabled people having to stand to get from coach to drop off point between 1 & 2 miles . Trying to get back is horrendous as a free four all ( only the stongest survive ) . After all the hype of it being a great site . quite a few tiles of the buldings have fallen off making it all look very tacky . Very crowded with impolite people jostling for position for photographs + long queues to see the mausoleum . sorry been there , done that , will not go back .","""eletric mini bus"";$;site;""tiles of the buiding"";people,queues,mausoleum;$","-1;$;-1;-1;-1,-1,0;$","""over crowded:""bad enough"";$;""hype of it being a great site"";""fallen off"":""look very tacky"";impolite,long,$;$",11,"Newport, United Kingdom",United Kingdom,andy57131
Taj_NEG_145,29-Jul-15,Jul-15,10,July,July,"I went with my wife and two little children , it took us a lot of time at the counter of he ticket office before we got the correct ticket ( we work and live in India now , so we should get Indian prices ) . The people there were rude and seemed to be angry that we got what we were entitled to . The same thing happend when we went with the electric car that brings you to the entrance and even Indian tourists were complaining ( what do they care ! . In the end we managed to get to the entrance and again the same story and again people were quite rude , These employees seem to forget who is paying there salary , While walking to the counter for the Audio tour at least 10 people tried to be our official guide or our photographer , even though I live in India I still finds this annoying We got the Audio and went through the gate , It was so crowded ! , While walking to the Taj people touched my daughter and made pictures of us , Can you imagine you are at a world wonder , the most famous building in India and still people need to take pictures of us . Even worse while my daughter of two was walking in between me and my wife an Indian woman came and tried to grab my daughter from us for a picture , That really spoilt my mood Sure the building from the outside looks lovely , even beautiful , but the inside was a bit disappointing not at all that special to me , The park around it and even the Taj itself are neglected and due to that it simply lost part of it is magic . You cannot buy any refreshments even though it was 30 + Celsius , the audio tour did not work ( for which we were refunded after some persuasion staff were rude , there are too many people that try to take advantage of tourists and well it was too crowded and of course the people that can not seem to take their hands of from my children not the experience I had hoped for ( parents with little foreign children be warned ) ! . We had a much better time at the baby Taj and the Agra fort .",,,,667,"The Hague, The Netherlands",The Netherlands,Ronald_jelle
Taj_NEG_146,29-Jul-15,Jul-15,2,July,July,"750Rp , do not expect too much , there are almost nothing to see . Be carefull to those so called Photography tour guide they will guide you to certain place to take photo and ask for money .",,,,20,"Butterworth, Malaysia",Malaysia,Fidelis C
Taj_NEG_147,29-Jul-15,Aug-14,1,July,August,shame agra is such a dirty uninteresting tourist trap with very bad accommodation and food such a let down .,,,,19,"Oxford, United Kingdom",United Kingdom,ngakpa
Taj_NEG_148,17-Jul-15,Jun-15,19,July,June,"This was one of the least pleasant experiences of visiting sites around India . Everything seems geared towards people getting ripped off . Our plan had been to arrive at dawn , and I am sure we would have had a more positive experience if that was the case , but a late train meant we arrived in mid-morning . After deciding to go to the South Gate to make sure we could get through in time and beat the queues at West Gate , we discovered that , despite MASSIVE SIGNS and every form of guide and reference advertising it , there was NO CLOAK ROOM AT THE SOUTH GATE . So we had to get ripped off by local shop keepers to hold our bags for us , or waste our time walking over to the West Gate and standing in line for twice as long . Once we got the ticket , we once again encountered bureaucratic nonsense , a paper coffee cup and a cardboard sign we had written , to take sentimental photos as we were missing my mother in law's birthday back home , were confiscated at the gate . Why ? They did not read the sign and decide it was a bad message ( happy birthday ) ? We had about 45 minutes to get into the place by this point so there was no time to argue . In the bin . I am sure the soldiers at the gate were shaking us down for a bribe , we would not give them the satisfaction . Honestly , we expect touts and those who profit from tourism , but not this kind of treatment from the police or armed forces . What scum . Paper and cardboard are no risk to safety , we would have happily held onto them and brought them back out with us so we were not putting undue strain on the bins inside , bureaucratic nonsense . The numbers of tourists were immense by the time we got inside . Fair enough , it is a world wonder . But for all this money coming in , why is it being so poorly managed ? A bloody cloak room is not a hard thing to administer , it would have made everything about our visit easier and more enjoyable . it is a shame that the administrators of this amazing site think of foreign tourists as cash cows with no need for pleasant treatment .",,,,77,"Wollongong, Australia",Australia,445patrickh
Taj_NEG_149,29-Jun-15,Jun-15,12,June,June,"I visited the Taj with a group of friends and our friend from Delhi . The Taj is something that was on each of our bucket lists , and I can say that it fell completely short of any expectations . Here's why - Getting There It is a brutal drive from Delhi because of city traffic . There is little to do in Agra , which is a very poor , dirty city located near the Taj When you arrive on grounds , tuk tuk and camel drivers will swarm you to have them take you from the parking lot to the entrance gate 200 meters ) . - You will also be solicited by street vendors and children trying to steal your bags or beg for money . MIND YOUR BELONGINGS . At the Taj You will take some beautiful photographs Photographs you could have seen in a magazine rather than endure + 100 degree temperatures and hoards of people for There are no restrooms All you can do is walk the grounds , walk inside the mausoleum , and walk into the mosques on either side of the main building . Let me emphasize - ALL you can do is WALK AROUND The buildings are beautiful , and the stories and legends behind it make it enchanting , but the actual visit itself is lackluster As a foreigner , we as both in a group and individually were approached by dozens of Indian families and for pictures . In the two hours we spent there , we hard our pictures taken by + 20 Indians / families . Other Details As a small aside , unlike other historic monuments , the Taj does not have anything to describe what you are seeing ( i.e. tours , brochures , plaques ) . There are literally only the grounds , and nothing else , so read up before you visit Bring water with you . There is nothing sold on the grounds , so you will regret not having something to drink with you before venturing out .",,,,24,"Charlotte, North Carolina",United States of America,WorktoWeekend
Taj_NEG_150,24-Jun-15,Jun-15,13,June,June,"We visited Taj Mahal recently with family . The Agra city is untidy . No proper signages on roads for tourists . So we got confused while driving . The traffic is erratic . The directions and signages approaching the entry gates are not properly communicated . We approached from eastern gate side . Near the parking , no such display board available to convey the tourists regarding transport by battery operated golf carts etc . Inside Taj Mahal campus , we find very untidy surroundings . Litters are thrown here and there . There is no security to control this . No proper wash room and drinking water available . Really , one of the seven wonders of the world has this status !","$;""Agra city"";""signages on roads"";$;traffic;directions,""signages approaching the entry gates"";$;parking,""transport by battery operated golf carts"";surroundings;Litters;security;washroom,""drinking water"";$","$;-1;-1;$;-1;-1,-1;$;-1,0;-1;-1;-1;-1,-1;$","$;untidy;""no proper"";$;erratic;""not properly communicated"",""not properly communicated"";$;""no display board available"",$;untidy;""thrown here and there"";""no security"";""No proper"",""No proper"";$",15,"Jamshedpur, India",India,Hari9610
Taj_NEG_151,22-Jun-15,Apr-15,3,June,April,"shame it is in Agra really , nice view of the river etc at the back tho . I preferred Agra fort to be honest . see it all and get out of Agra as soon as possible .",,,,4,"London, United Kingdom",United Kingdom,Anthony t
Taj_NEG_152,16-Jun-15,Dec-14,6,June,December,"Been twice and to be honest I only went as some companions wanted to see it , Fair enough it looks nice ( some upkeep is needed ) . But it is crowded , if you go in the hotter months its uncomfortable . If you read the history about the place and how / who built it , you will see it in a different light . If you look like a tourist expect to be pestered by lots of random folks . To be honest in my opinion you can get your photo in front of the Taj and have a quick look around and be done in about 2 hours . If you want to experience a bit of India , research if there are any local festivals on while you visit , and then partake in them ( i.e. Holi you will have a much better experience to cherish .",,,,6,"South San Francisco, California",United States of America,deesingh
Taj_NEG_153,15-Jun-15,Jun-15,1,June,June,it was not nice to see the kind of facility which are provied by the govt to the indian tourest who pay 20 rs for a ticket are takne by the longest route and it is vey hot and the toe burn of people especlly the children who get to bake these toes in the sun some sade has to be put for the people who walk app 1 km to see the taj and the people pay more go directly to the taj .,,,,0,none,none,Hitesh K
Taj_NEG_154,11-Jun-15,Jun-15,1,June,June,"The pictures look amazing and the real life building is quiet impressive , , but the surroundings are basically dumps .",,,,2,none,none,Sebastian F
Taj_NEG_155,4-Jun-15,Jul-14,5,June,July,The Taj Mahal looks nice in photos and afar . it is a disappointment because I expected a grand and well maintained iconic structure . The grounds leading to it is poorly landscaped . Inside the building it smells and there is no staff monitoring the place . It destroys all the romantic imagination I had !,"""The Taj Mahal"";structure;grounds;""inside the building"",staff;""romantic imagination""","1;-1;-1;-1,-1;-1","""looks nice in photos"";""expected a grand and well maintained iconic"";""poorly landscaped"";smells,no;destroys",17,"Hong Kong, China",China,Zack L
Taj_NEG_156,4-Jun-15,Jul-14,14,June,July,"The building is beautiful and the story behind it is incredibly interesting . But the whole process of getting to it and viewing it is so ridiculous that I wished I would just watched a good documentary on it . If you are not Indian , you have a target on you . From the parking lot to the front gate you will be approached by every guide , beggar , handicapped kid , etc . - everyone trying to compel you to give them your money . If you give money to any one of them , it is game on - anyone else who saw it knows you are a giver you are in trouble . Once in the gates , you will be pretty much at the whim of the guide . I am quite sure you were required to have a guide and some were better than others . Mine was not great . Really feel free to pass on a guide if you cannot understand them - it is uncomfortable to pick another but it is worth it . The building itself is just an engineering marvel . Everything around is filthy and sad . The amazing river was a dirty trickle when I was there . it is just a shame .",,,,56,"Manasquan, New Jersey",USA,GoFishGirl
Taj_NEG_157,21-May-15,Sep-14,4,May,September,"yeah , what to say ? toooooooooooo many people there , unfriendly security , if you want to have a good picture without anyone you have to buy it . . .",,,,76,"Baden, Austria",Austria,littlbuddha
Taj_NEG_158,14-Apr-15,Apr-15,6,April,April,"Where to start ! Yes the Taj is an architectural beauty to visit but not the city at all . This is a city infested of touts and scammers of all kinds . So , my advice visit the Taj mahal to tick the box and get out from there . People in that city do not deserve any contribution from foreign tourists . Do not get a guide ( most are fake guides they will show you a fake ID pretending they are official guides where there are only few handy official guides ) and do not buy any souvenir ( everything is a rip off , they will tell you gov prices etc , what is a basic miss information ) any quoted tuktuk price give them only 30 % of what they ask for ask they take a laugh out of tourists .",,,,93,United Kingdom,United Kingdom,Gandalfquest
Taj_NEG_159,4-Mar-15,Mar-15,22,March,March,"I am writing this in the exceptionally slim chance that some of the incompetent , inept and lazy Indian bureaucrats read this and change the visitor experience for foreigners . Ok , so the ticket price is a million times more for foreigners than it is for Indians , after cycling around India for three months I have just about become used to this racist , exploitative practice ( despite there being many millions of Indians who are more wealthy than me ) . 750 rupees compared to 20 . A large part of this is for the Agra Development Tax , presumably this is syphoned off as Agra is a smelly dump , the approach to the Taj is a complete mess and it acts as a gauntlet for scam artists and hustlers . You have to buy your ticket 1km away and start your journey to the architectural wonder by fending off pestering people who constantly hassle you . Sure this is common in India , but after paying my extortionate entrance fee it would be nice for this to be cleaned up . At the ticket office there is a sign showing what is forbidden inside - I checked and made sure nothing I had in my bad was not allowed . Walk 1km , join the queue and get searched - everyone in this process was EXCEPTIONALLY rude . About ten items from by bag were deemed not allowed , small spare things for my camera and a 's elfie stick ( none of this was mentioned on the poster ) . I was told to get out with my options being bin the items , find someone to look after them for me or walk back to the ticket office and use a locker . So walk 1km back dealing with the hassle , then walk back 1km to get to the Taj , because our tickets had been checked already before security we were then told our tickets had been used and we could not go in again ! I had to argue for 10 minutes that we had not even been in yet ! Security check again , I saw many Indian tourists being allowed in with the items that we were prohibited entering with . Inside everyone is harassing you for money - want to go to the toilet ? Despite the big sign that says free for foreigners the staff ask for tips the guards ask for tips the ticket people ask for tips and then going back the locker people ask for tips do not GIVE ANYONE ANYTHING ! After being charged the crazy price of 750 rupees I was not going to give a penny to anyone . If you want to charge tourists so much more then the visitor experience needs to be changed . It sucks , guides harass you , workers harass you , staff are rude and you are sent running about trying to store things that no one tells you you can not take in . It is dirty , it stinks and the ticket is only for one entry . Something needs to change if you want to charge foreigners so much more - perhaps allowing us to enter multiple times ? It would be nice to be able to visit in the afternoon and the morning , or go out to have food and go back in again . Of course you will visit , of course it is stunning - but geeeeesus India , organise it better so we do not feel so ripped off and sort out this racist pricing system !","""Indian bureaucrats"";""ticket price"",practice;$;Agra,""approach to the Taj"",""scam artists"",hustlers;people;""entrance fee"";""ticket office"";$;$;$;$;$;""Security check"";toilet;staff,guards,""ticket people"",""locker people"";price;$;guides,workers,staff;ticket;$;$;""pricing system""","-1;-1,-1;$;-1,-1,-1,-1;-1;-1;0;$;$;$;$;$;-1;-1;-1,-1,-1,-1;-1;$;-1,-1,-1;-1;$;$;-1","incompetent:inept:lazy;""million times more for foreigners"",racist:exploitative;$;""smelly dump"",""complete mess"",""acts as a gauntlet"",""acts as a gauntlet"";""constantly hassle you"";extortionate;$;$;$;$;$;$;again;""everyone is harassing you"";""ask for tips"",""ask for tips"",""ask for tips"",""ask for tips"";crazy;$;""harass you"",""harass you"",rude;""only for one entry"";$;$;racist",55,"Durham, United Kingdom",United Kingdom,Eldingkraum
Taj_NEG_160,1-Mar-15,Feb-15,7,March,February,"The Taj Mahal - So I went this weekend finally to see it because it was my daughters request before leaving India . It reminded me how much I hate that type of sight seeing with the whole tour guide and it made me sick to my stomach the consumerism behind it all . ( Though I am guilty of buying a rug for my new home ) But I would rather bike and run around to visit cities , and I much rather see what mother nature has to offer ( waterfalls , mountains , rivers , etc ) . than man made stuff that have destroyed what was once given to us . Agra , what a mess . One of the seven wonders made me wonder where all that tourist money was going to , because it was certainly not going back to the city , Agra is a terrible dirty poor place , neither was it going back to conserve the reason why the Taj was placed there - because of it is majestic scenery , which is now a dirty river with not much water left in it , and the horrible city smell . Just wondering where this world is going to end if we do not change our ways .", ,,,47,"Doha, Qatar",Qatar,AndreaTri93
Taj_NEG_161,25-Feb-15,,13,February,,"The Taj Mahal itself is a nice monument , although really noth that special . Looks much more majestic and charming on the pictures all over the internet than in reality . Beware of the scammer guides before you enter . We never got one , nor wanted one , but you should know this - this guy , probably with a fake government tourist guide ID , approached us and quoted us with 1200 rs for his services , saying it was a really cheap indian price . We insisted we did not need him and just kept walking and he followed us and his offer was gradually , but quickly going down to 300 rs . Then he finally got it and stopped following us . Now to the other things - just before we got our tickets , they did not want to let us go further because we had small backpacks . They checked the contents and said it was ok and let us go . After we got the ticket at an exorbiant rate of 750 rs per person we had to go through security screening again . We had to put our bags through an xray machine and then they searched them again - taking everything out and inspecting and touching every little item in it . Furthermore , they took some personal belongings without explaining why . Humiliating . Would definitely not go to Agra again .",,,,156,"Bratislava, Slovakia",Slovakia,Tomash226
Taj_NEG_162,24-Feb-15,Feb-15,9,February,February,"I have given this review a ONE so it will get noticed . My gripe is the Taj gets 35000 visitors per day , Indian nationals pay r20 and foreigners pay r750 if you say 20000 are foreign visiters The Taj Mahal reaps in over r150,000 per day or to us Brits 150,000 PER DAY . From the entrance at the roundabout when you get of your coach or taxi you will be greeted by the stench of very stale urine from the very unkept camels and horses not to mention the piles of crap all over the place , once you recover from the smell all the touts and guides will hastle you to death . Just ignore them and walk the 200m down a road which is like waking through a building site , its a disgrace . Why cannot the use some of the 1,000 , 000 a week to give visitors a nice experience from start to finish . I wonder where the money goes ? You do not need a guide but beware , to enter The Taj you will go through a metal detector and any bags you are carrying will be x-rayed this is where the fun begins . When your bag is x-rayed the Army checkers will rumage through your bag and pick thing out that they will say are not allowed , i had a portable radio , a torch , my mobile phone charger , a mini tripod for my camera removed from my bag NOT ALLOWED you have a choice now they throw it in the bin at the checking station or you take them back so you can walk back 500m to a locker room where you can pay r30 for then to go in an open shelve till you get back . When you get back to the x-ray checking area another Army checker might take a fancy to something else so be warned , it is daylight robbery , even cigarettes were being removed NOT ALLOWED Please enjoy The Taj , it is amazing .",,,,196,"Bradford, United Kingdom",United Kingdom,jim-on-the-run
Taj_NEG_163,10-Feb-15,Feb-15,5,February,February,"After waiting in line for 40 minutes to get in at sunrise was made to walk 4 blocks to pay for a locker to put a book and flashlight that was in my backpack in . So everyone with their 3 inch thick guide books are ok , but not a novel to read while waiting in line ? Tour guides there yelled at me to take my shoes off when they already were , I just chose to not waste the shoe covers and so I did not look like every other tourist and then to them obviously was not following the rules . Waste of time and money . Rude staff .","$;$;""tour guides"";$;staff",$;$;-1;$;-1,"$;$;""yelled at me"";$;rude",4,"Syracuse, New York",USA,WineDiva_813
Taj_NEG_164,8-Feb-15,Jul-14,14,February,July,"I visited Agra only to visit the Taj Mahal . I had tremendous expectations from this monument as i had read about it in school and how it was the epitome of love , not to mention being classified as one of the 7 wonders of the world . What turned me off initially , was the fact that foreigners are treated differently there , they have to pay 10 times the entry fee that an Indian pays to enter the Taj . This is pure discrimination and that too against people who bring in maximum revenues for the tourism industry in India ! The area around the Taj is quite good and well maintained , but when i got to the actual structure itself , it appeared to be yellowing with age and the ASI were doing some work on restoring the fascade in places where the building appeared to be crumbling . I entered the Taj and was pushed by the security to make a move on , i walked around the monument in a circle , and that was it ! Nothing more to see ! It was a total dampner , apparently people are not allowed on the lower floor of the Taj due to vandalism and the like . It was very disappointing that all i got to see was a few precious stones which were embedded in the marble . The searing heat was kept out and i felt quite cool inside the taj , but nothing else to write home about . The shopping centers around the taj are total rip-offs and should be avoided . Also , the local rickshaw guys try to pull a fast one on you if you look remotely foreign ( or dressed in shorts for that matter ) . All in all , it was a very disappointing visit for me . All i can say is , go there with 0 expectations and you will like the place , if you have any kind of expectation before you visit the taj , you will not like it .",,,,43,"Bangalore, Karnataka, India",India,micky1234567890
Taj_NEG_165,6-Feb-15,Feb-15,10,February,February,"No Doubt it is one of the seven wonders listed . I am only providing my view more from a family outing perspective . we started off from Greater Noida in our car , the Highway is one is the best in India with wide , clean road up to Agra . Once in Agra , proper directions are not provided to reach Taj Mahal . you need to ask a few shopkeepers for direction . Once you reach there , parking is haphazard , you are charged parking fee , but no attendant is there to help you park the car . Taj Mahal in itself is good , actually it looks much more beautiful in pictures than actually when you visit , had to stand in long queue , even to get inside , inside it was littered with polythene , leaves etc . Structure is not well maintained , hardly you can see white stone , it is all yellow . half through children anted to get out , did not like a bit anything about Taj Mahal . Once outside , you only have one restaurant , that is not in good condition , prices are ok , but food quality is bad , you can take your own food or snacks , avoid eating at restaurant .",,,,14,"Panchkula, India",India,2010New
Taj_NEG_166,1-Feb-15,Jan-15,9,February,January,"Traveled to visit the Taj Mahal , but made the mistake of bring a notebook and my bag of pens with me in my small travel bag . Security searched through the entire notebook ( reading each card that was wedged between pages searched through my pen case , completely re-arranging everything . My GoPro mounts were also removed from my bag . When I explained to them that it was something that carried the camera so I would not have to , they explained the tripods were not allowed . I turned and pointed at a woman who had a camera on a STRAP and told them it was the same thing . They refused and asked me to leave and find the government lockers . I was frustrated and pretty frazzled at the newly-disorganized look of my bag and the items that were taken out of my bag , prohibited from entry into the Taj Mahal . This should be posted somewhere - Bring a camera and wallet ONLY ! The Taj Mahal is absolutely beautiful , but this Security Check messed with my desire to even see the Taj by the time I would gotten through Not such an excited traveler anymore , .",,,,14,"Shenzhen, China",China,PapaRedBone
Taj_NEG_167,31-Jan-15,May-14,5,January,May,"About the monument - 1 ) Its pale , cream , maybe yellowish is right color to describe due to pollution and dust in air , very unlike as shown in photos available on internet . 2 ) Parking lot goons , cheat cameramen , stalker tourist guides , footwear thieves , corrupt police personnel , rude & unhelpful staff at the ticketing counter made me swear to never visit Taj Mahal neither go to Uttar Pradesh even . 3 ) Indian govt & local Agra city people are not doing enough effort to protect the rich heritage . 4 ) Unsafe for women , as seen eve-teasing incidents by local youngsters who come inside the complex for free with an excuse for praying in two mosques in the same compound , Its over hyped exaggerated about its beauty due to symbolic reason of love which makes everyone visit it once with their partners . But its first and last for me !",,,,80,"New Delhi, India",India,avant01
Taj_NEG_168,25-Jan-15,,19,January,,"Firstly , regardless of the reviews here , you will visit the place if you are in the area . Enough has been said about the taj . However , the guides really harass you . They will be in your ear all the time . The same with people asking to take photos . And a myriad of other things . They are really intrusive . Foreigners are however spared largely cos they are delivered directly to the gate , from the ticket counter , in electric carts . I guess this comes complementary with the high value ticket . There are agents inside who will nag you though . Also , buy shoe covers if you are going inside . Else you have to take your shoes off approximately 100 meters away from the mausoleum and walk on the cold ( or hot ) slabs . And in winters the fog is bad , you will not be able to see the monument from far , till about noon . Weekends and holidays are really crowded so try and avoid those days . do not buy souvenirs from outside the taj as they are overpriced . There are better monuments in India , honestly . Maybe if the touts were not obtrusive , it would have felt better . And perhaps , we might have enjoyed the monument . But as it stands , we walked away not impressed .",,,,64,"Nellore, India",India,anish916
Taj_NEG_169,17-Jan-15,Dec-14,16,January,December,"I loved the Taj Mahal . It was grand and majestic and just as beautiful as I had expected it to be . Yet , I am appaled by the fee that foreigners are forced to pay . A foreign adult over the age of 15 years is expected to pay 750 rupees ( approx . $ 15 AUD ) . Yet , a local Indian tourist is only expected to pay 20 rupees ( approx $ 0.40 AUD ) . How can they charge such ridiculous prices between the two groups , based on tour nationality and our skin colour . I am absolutely appaled ! I feel as though we Westerners are being treated with the utmost disrespect and the Indian authorities are scamming us in every single way . We have no choice but to pay - we are suckers to the Indian scam ! Furthermore , after entering the Taj and going through security , I was stopped by one of the police guards , who after checking my backpack , informed me that I could NOT bring my book into the grounds of the Taj . Apparently , only guide books are allowed but not reading books for pleasure . What kind of country is India if they refuse to let foreigners bring in a reading book ? Then , when I was asked to give the books to my guide , and I informed the officer that I did not have a guide , they looked at me blankly as if they assumed that every White foreigner should have a guide . So I was escorted off the grounds and had to dump my reading book in a rubbish bin . Anybody reading this review should be warned that reading books are NOT allowed in the Taj Mahal ( unless it is a guide book ) !",,,,27,"Sydney, Australia",Australia,Samcj9
Taj_NEG_170,13-Jan-15,,16,January,,"This happened when my Mum and my sister's family went to India and visited Taj Mahal in Dec . 2014 . The Taj Mahal is very famous world heritage and understand that visitors need to go through security checks before enter . My niece ( 8yo ) had small bear and rabbit dolls in her little bag as her travel mates . When she came to security check , the security officer lady opened my niece's little bag , found the little animal toys and said that these are suspicious items and need to confiscate . The officer was not just joking to the kid . She was about to take the toys away from the little girl . My sister told the officer how this little doll is precious for her little girl . Then they finally got the toys back to my niece . When my Mum talked about this to several people including relatives and friends and myself , all said that the small toys could not be suspicious item with bullet or any hazardous things hidden in . But most likely the security officer wanted to put the little bear into her pocket and give to her own child or to entertain herself , or sell to robber's market to earn cash . So ridiculous . Positive thing was my sister's ability to protect her daughter's belongings from such criminal action by rotten security officer . She could get these toys back from the officer . I am sure this is going to be traumatic to the kid even though her Mum could get the toy back . Please be careful when Taj Mahal security officer there is about to take your things away without detailed explanation and if your sense suspect that the greedy officer just want to steal your goods .",,,,21,"Ibaraki, Japan",Japan,weltraumreisende
Taj_NEG_171,5-Jan-15,Jan-15,5,January,January,"Also expected the view to be great but really not worth it . Firstly , it feels like you are going to a border area the way security puts you through 3 checks , armed CRPF accompany you there and bus you back . No cell phones , bags , purses but a full fledged camera will do ! You basically can enter the main gate and that is it ! This after going through all the trouble of getting the tickets and all you see is a hazy silhouette of the Taj .",,,,5,Singapore,Singapore,516mkothari
Taj_NEG_172,22-Dec-14,Dec-14,12,December,December,"Do not visit this place until and unless you want yourself to be robbed . Locals over there are ready to loot you . Got fooled by one of the Photographer ( name - Hari Om , contact no - 8410771460 ) . Did a photoshoot for us and delivered CD for pics . Requested him to verify if photos are there in CD . He did not listened to us . And when we get back to Delhi , we found out that CD was corrupted . Called him on his no but he is always ready with his excuses that he will send over the pics through gmail . But nothing has actually happened . In case there are long queues for buying entry ticket at TAJ , then there are GUIDE all over the place , you need to pay them 500 for the 20 ruppee ticket . They have the ticket ready with them ( they have already bought the tickets in bulk ) and they will just accompany to the entry gate . Then they would again go back to the long queues to make money .",,,,5,"New Delhi, India",India,ghumakkad_22
Taj_NEG_173,16-Dec-14,Dec-14,3,December,December,Tajmahal in fog looked good . but if you go inside and are not history buff then poor tombs of dead queen will make you cry . And you would wonder why on earth you went to see them .,,,,0,"New Delhi, India",India,rajnish16
Taj_NEG_174,24-Nov-14,Sep-14,15,November,September,"Being one of the seven wonders of the world and a symbol of the undying love of a husband for his wife , I had a lot of expectations when i visited the Taj Mahal . Unfortunately it was a let down . It was noisy and crowded ( obviously because people flock to be there - Indians and foreigner alike ) . It looked more of a park where people came for picnics . A lot of couples spend their time with each other within the premises hoping to be struck by the arrow of love . There are much better places in Agra that would be rated far above the Taj Mahal . Also , one can not take pictures inside the Taj . Neither can you spend more than 5 secs inside because there is a huge line and the volunteers / guards keeping urging you to move along . On top of that , the tombs of Shah Jahan and Mumtaz Mahal is covered with a outer wall which has a lot of pores . As in , it is not a Hard opaque wall but one can hardly see anything . So i did not see any point in entering the Taj Mahal at all if I could not see the tombs properly . However , on second thoughts , i did visit the taj mahal in the afternoon . Had i visited the place early morning , i am sure i would have given a much better review . Hopefully I would get a chance to visit Taj again in the morning and I shall be back to update my review . Sadly till then , visit Baby Taj - much better experience than The Taj !","$;$;$;$;premises;$$;line,volunteers,guards;""tombs of Shah Jahan and Mumtaz Mahal"";$;tombs;$;$;$;$","$;$;$;$;0;$;$;-1,-1,-1;0;$;0;$;$;$;$","$;$;$;$;$;$;$;huge,""keep urging"",""keep urging"";$;$;$;$;$;$;$",31,"New Delhi, India",India,kanchan0819
Taj_NEG_175,12-Nov-14,Dec-13,6,November,December,"Definitely one of the places on earth you have to see before you die ! And the rest of the comments I would agree with jarekad and Subhash J's comments altogether ! The restaurants and souvenir shops outside Taj are all rip offs ! Why cannot the government see this ? Sad to say that it made me feel one visit to India is enough when I remember all the deceit I experienced on my first trip ! Sad , sad , sad !","$;$;restaurants,""souvenir shops"";government;deceit;$","$;$;-1,-1;-1;-1;$","$;$;""all rip offs"",""all rip offs"";""Why cannot"";""one visit to India is enough"";$",11,"Riyadh, Saudi Arabia",Saudi Arabia,8-Nov-49
Taj_NEG_176,2-Nov-14,Nov-14,8,November,November,"The history and the monument it self is worth admiring . The problem is the people who visit such epic places and treat it as dirt . Empty bottles lying inside the monument , Spit stains , People sleeping , trying to write things on the marble . With Rs 10 set as the entry price for Indians they treat it like any other garden they might visit on a sunday evening leaving debris behind them . Its high time the management takes a strict action on such dirty minded people or Increase the entry to rs 100 and people would start respecting the greatest asset of India . Otherwise for me its a waste of time and especially with rs 750 set for my foreign friends its a absolute rip of . Do not visit it ! you are better of watching it on the net unless the officials take a strict action against the people misusing the heritage of India .",,,,30,"Toronto, Canada",Canada,Sonuabhi
Taj_NEG_177,1-Nov-14,Oct-14,11,November,October,"Well , to begin with , the Taj Mahal monumnet itself is really beautiful . But overall management there makes the experience really pathetic . To add to that we reached Taj Mahal on a hot sunny day at 1 pm . Despite being a weekday , there was big & uncontrollable crowd . Everyone was very busy in taking photographs ( instead of admiring Taj's beauty ) . I was expecting Taj Mahal to be a quiet place but I was utterly disappointed . The security is tight there but very little thought is given to tourist management . For example , no thought is given to put some drinking water booths in the big ground which in front of Taj Mahal . No effort is made to shield the tourists from scortching sun . There was a long queue to enter the place . Overall , I felt it was waste of time & money travelling all the way from Delhi to visit Taj Mahal .",,,,9,"Navi Mumbai, India",India,Mahendra K
Taj_NEG_178,26-Oct-14,Oct-14,5,October,October,"Yes the monument is nice , yes I took a lot of photos but people who managed this place are really bad how is it possible for one of the most visited place of the world First , okay 750Rs for foreigners and 20Rs for indians ( no student prices ) but I can understand , even if you are working in India it is 750Rs btw and do not try to explain they do not care . Second things there are a lot of things forbiden in the place but there is no list or board indicating the prohibited items . So after buying tickets , waiting the queue , checking your bag they say no you cannot have this , so just to say in museums and monuments in India do not bring TRIPOD , and for the Taj do not keep a CARD DECK in your bag , it is forbiden . And you cannot draw also , But the worst is you have to walk 5-10 minuts ( just to go ) to put your stuff in a locker room , it is really far . I think they could manage to put this just next to the check-in but if you are not happy what is the problem , it is the Taj they will always have tourists , so they do not care .",,,,3,France,France,cedmars
